,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,2.000159996,2.000160007,0,2.999999999,2.999999999,2.999999999,3.999999992,3.00000001,4.000000003,3.999999992,2.999999999,4.000000003,4.000000003,4.000000003,3.999999997,4.000000003,3.999999992,3.999999997,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,3.999999992,3.999999992,3.499920006,4.000000003,2.999999999,2.999999999
stop12,0,0,0,0,0,0,0,0,0,2.000160007,2.000159996,0,1.499919998,1.999999996,1.999840006,1.999840006,1.999999996,2.000000007,2.000000001,2.000000001,2.500000008,2.000000001,2.499920003,2.000159996,2.000080001,2.000080001,2.000000007,2.000159996,2.999839999,2.99984001,2.999839999,2.999999999,2.999840004,2.000000007,2.99984001,1.999999996,2.000000007,2.000159996,2.000000001,1.999999996,2.000000007,1.999840006,2.000000001,1.999999996,1.999999996,1.999840006,1,1.49984001
stop13,0,0,0,0,0,0,0,0,0,2.000159996,2.000159996,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.500079998,2.000159996,2.999999999,2.000159996,2.000159996,2.999999999,2.000159996,2.000159996,2.000159996,2.999999999,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.999999999,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop14,0,0,0,0,0,0,0,0,0,2.000159996,2.000160007,0,1.999999996,2.999999999,2.999839999,3.999999992,3.499920006,4.000000003,3.999999997,3.999999997,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.999999995,5.000000001,7.000000002,7.000000002,7.999999995,7.000000002,7.000000002,5.000000006,5.999999999,4.000000003,4.999999995,4.999999995,4.000000003,4.000000003,4.999999995,4.999999995,4.999999995,4.999999995,5.500000002,4.000000003,3.999999992,2.999999999
stop15,0,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000000007,2.000159996,2.000080001,2.000000007,2.000080001,2.000159996,2.999999999,2.000000007,2.000159996,2.999999999,2.999999999,2.999999999,2.000000007,2.999999999,2.999999999,2.999999999,2.999999999,4.000000003,2.999999999,3.999999992,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.000159996,2.999999999,2.000159996,2.000159996,2.000000007,2.000000007,2.000000001,1.999999996
stop16,0,0,0,0,0,0,0,0,0,0,2.000159996,0,1.000000003,1.000000002,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.999999996,1.5,1.999999996,1.999999996,1.000000003,1.000000003,1.999999996,1.999999996,2.000000007,2.000000007,2.999999999,2.999999999,2.000000007,1.000000003,1.000000003,1.5,1.000000003,1.000000003,1.000000003,1.000000003,1.5,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003
stop17,2.499999998,0,0,0,0,0,0,0,0,0,2.000160007,0,2.000000007,2.999999999,2.000160007,2.000000007,2.999999999,2.999999999,2.999999999,3.999999992,2.999999999,2.999999999,2.999999999,3.999999992,3.999999992,3.999999992,3.999999997,4.000000003,7.000000002,7.000000002,8.999999998,10,9.000000008,9.500000005,8.999999998,7.000000002,5.000000006,4.000000003,2.000000007,2.999999999,2.999999999,2.999999999,2.999999999,2.000000007,2.999999999,2.000000007,2.999999999,2.999999999
stop18,1.000000003,0,0,0,0,0,0,0,0,0,2.000159996,0,1,1.000000002,1.499920005,1.000000003,1.000000003,1.000000003,1.999840006,1.999920001,1.999840006,1.999999996,1.999999996,2.000000007,1.999840006,1.999999996,1.999999996,1.999840006,1.999840006,2.000000007,1.999999996,1.999999996,1.999999996,1.999840006,1.999840006,1.499920005,1.999920001,1,1.999920001,1.999839996,1.999840006,1.000000003,0.999840003,1,1,1,1,0.999840014
stop19,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000000007,2.000159996,2.000000001,2.000159996,2.000000007,2.000159996,2.000000007,2.000159996,2.000159996,2.000000007,2.000000007,2.000159996,2.000159996,2.000000007,2.000159996,2.000159996,2.000000007,2.000000007,2.000000007,2.000000007,2.000159996,2.000159996,2.000159996,2.000000007,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop20,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,1.500079994,1.999999996,2.000000001,2.999999999,2.500079998,2.999999999,2.999999999,2.500079998,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,3.00000001,2.999999999,2.999999999,3.500000001,2.999999999,2.999999999,2.000000007,2.999999999,2.999999999,2.000000001,2.000000007,2.000159996,2.999999999,2.500079998,2.500000003,2.000000007,2.000000007,1.999999996
stop21,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop22,41.00079999,0,0,0,0,0,0,0,0,0,41.5032,42.00336,0,38.00039999,40.00015999,42.00048,46.00016,49.00015999,49.00031999,49.00031999,49.00031999,52.00015999,52.00031999,52.00031999,52.00031999,53.00031999,54.00016,55.00031999,57.00023999,62.50023999,65.00031999,65.00015999,66.00031998,65.00031999,61.00032,61.00031999,56.00015999,56.00015999,52.00031999,49.00016,50.00016,51.00016,50.50024,50.00032,50.00032,48.00031999,45,41.00048
