,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,2.000160007,2.000160007,0,2.000159996,2.999999999,2.999999999,4.000000003,4.999999995,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,5.999999999,7.000000002,5.000000006,5.000000006,5.000000006,6.000000004,6.999999991,5.000000006,5.999999999,4.000000003,4.000000003,4.999999995,5.999999999,5.000000006,3.999999992,4.000000003,4.000000003,2.999999999,4.000000003,3.999999997,4.000000003,2.999999999,2.999999999,2.999999999
stop12,0,0,0,0,0,0,0,0,0,0,2.000159996,0,0.999840003,1.499920003,1.999840001,2.000159996,2.000159996,1.999999996,1.999999996,1.999999996,2.000000007,1.999999996,2.000000001,1.999999996,1.999999996,2.000000007,1.999920001,1.999840006,1.999840006,2.000000007,1.999999996,1.999999996,1.999999996,2.999839999,2.000080007,2.000000007,2.000159996,1.999999996,2.000160001,1.999999996,1.999840006,1.999920001,1.999920001,1.999840006,1.999840006,1.999840001,0.999840003,0.999840014
stop13,0,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000160007,2.999999999,2.000159996,2.000159996,2.500079998,2.999999999,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop14,0,0,0,0,0,0,0,0,0,0,2.000160007,0,2.000000007,2.999999999,2.999999999,2.999999999,4.000000003,3.999999992,4.000000003,4.000000003,3.500079996,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.000000003,4.999999995,4.999999995,4.999999995,5.000000006,4.000000003,4.999999995,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.000000003,4.999840006,3.999999997,2.999999999,2.999999999
stop15,0,0,0,0,0,0,0,0,0,0,2.000159996,0,1.000000003,2.000159996,2.000159996,2.999999999,2.999999999,2.000000007,2.000159996,2.000159996,2.000000007,2.000159996,2.000159996,2.000000007,2.000159996,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.000000007,2.500080003,2.999999999,2.999999999,2.999999999,2.000159996,2.999999999,2.000000007,2.000160007,2.500079998,2.500000003,2.000000007,2.000000007,2.999999999,2.000000007,1.999999996,1.999999996,1.999999996
stop16,0,0,0,0,0,0,0,0,0,0,2.000159996,0,1.999999996,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.999999996,1.000000003,1.999999996,1.000000003,1.000000003,1.999999996,1.999999996,1.999840006,1.999999996,1.999999996,1.999999996,1.5,1.999999996,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003
stop17,1.999999996,0,0,0,0,0,0,0,0,0,2.000160007,0,2.000000007,2.999999999,2.999919999,4.000000003,2.999999999,2.999999999,3.500000006,2.999999999,3.00000001,2.999999999,2.999999999,3.999999992,4.000000003,3.999999992,3.999999992,3.499999996,3.999999992,3.999999992,2.999999999,2.999999999,2.999999999,4.000000003,4.499999999,5.000000001,7.000000002,4.000000003,2.999999999,2.999999999,2.999999999,2.500000003,2.999999999,2.999999999,2.500079998,1.999999996,2.000000007,2.000000001
stop18,1,0,0,0,0,0,0,0,0,0,2.000159996,0,1.500079998,0.999999996,1.000000003,1.000000003,1.999999996,1.999999996,1.999840006,1.999999996,1.999839996,1.999999996,1.999840006,1.49992,1.999839996,1.999840006,1.999840006,1.000000003,1.999840006,1.999840006,1.999840006,1.999999996,1.999999996,1.999999996,1.999840006,1.000000003,1.999999996,1.000000002,1.999999996,1.499839998,1.000000003,1.999999996,1.499919998,1.999839996,1.000000002,0.999999996,0.999840003,1
stop19,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,1.50008,2.000000007,2.000159996,2.000159996,2.000000007,2.000000007,2.000159996,2.000000007,2.000159996,2.000080001,2.000159996,2.000080001,2.000080001,2.000159996,2.000159996,2.000000007,2.000159996,2.000000007,2.000159996,2.000000007,2.000000007,2.000000007,2.000159996,2.000159996,2.000080001,2.000080001,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop20,2.000000001,0,0,0,0,0,0,0,0,0,2.000160007,0,1.999999996,1.999999996,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,3.00000001,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.000000007,2.000000007,1.999999996,2.000000007,2.000000007
stop21,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop22,39.50023999,0,0,0,0,0,0,0,0,0,42.00336,42.00336,0,38.00016,42.50016,46.50015999,50.00016,58.00016,53.00031999,49.00032,50.00016,50.00032,51.00016,51.00015999,52.00016,54.50023999,54.00032,50.50072,52.00031999,52.50031999,55.00024,59.00024,55.00016,56.00015999,56.00031999,55.00016,59.00016,61.00023999,55.00031999,49.50032,50.00032,50.00031999,49.00031999,50.00031999,49.00031999,47.00016,42.00024,41.50024
