,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
stop11,0,0,0,0,0,0,0,0,0,2.000160007,2.000160007,0,2.999999999,2.999999999,3.999999992,5.999999999,6.500000005,5.500000002,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.999999995,9.500000005,6.999999997,4.000000003,4.999999995,5.000000006,7.000000002,8.999999998,8.000000005,8.999999998,6.999999997,5.499999997,5.999999999,10,7.999999995,6.49992,4.999840006,3.999999992,4.000000003,4.000000003,4.000000003,4.000000003,2.999999999,2.999999999,2.999999999
stop12,0,0,0,0,0,0,0,0,0,0,2.000159996,0,1.000000002,0.999840003,2.000000007,2.999839999,1.999999996,1.999999996,2.999679999,2.999839999,2.999839999,1.999999996,1.999840006,2.000000007,1.999840006,2.000000007,1.999840006,1.999920006,1.999999996,2.000000007,1.999999996,2.000080001,1.999840006,1.999999996,2.000000001,1.999999996,1.999999996,2.000080001,2.000000007,2.000159996,1.999920001,1.999999996,1.999840006,1.999920001,1.999999996,1.999840006,1.999839996,0.999840003
stop13,0,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.999999999,2.000159996,2.000159996,2.000159996,2.500079998,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.999999999,3.999999992,2.000159996,2.000159996,2.999999999,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop14,0,0,0,0,0,0,0,0,0,0,2.000160007,0,2.499840008,3.499920001,3.999999992,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.999919995,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.000000003,4.499999999,4.000000003,4.000000003,4.499920004,3.999999992,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.999999995,4.000000003,2.999999999,2.999999999
stop15,0,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000000007,2.000159996,2.500079998,2.000159996,2.000000007,2.999999999,2.000159996,2.000000007,2.999999999,2.000000007,2.500079998,2.500079998,2.999999999,1.999999996,2.999999999,2.999999999,2.000000007,2.999920005,2.999999999,2.999999999,2.000159996,2.999999999,2.000000007,2.500079998,2.500079998,2.000000007,2.999999999,2.000159996,2.000159996,2.000159996,2.000000007,2.000000007,1.999999996,1.999999996,1.999999996
stop16,0.999999993,0,0,0,0,0,0,0,0,0,2.000159996,0,1.5,1.000000003,1.000000003,1.5,1.000000003,1.000000003,1.000000003,1.000000003,1.999999996,1.999999996,1.999999996,1.000000003,1.5,1.999999996,1.999999996,1.999999996,1.999999996,1.999999996,1.000000003,1.999999996,1.000000003,1.5,1.5,1.999999996,1.999999996,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.000000003,1.5,1.000000003,1.000000003,1.000000003,1.000000002
stop17,1.5,0,0,0,0,0,0,0,0,0,2.000160007,0,2.000000001,2.000000007,2.999999999,5.499999997,4.999999995,2.499999998,2.999999999,3.500000001,2.999999999,2.999999999,4.000000003,4.000000003,4.000000003,3.999999997,4.000000003,3.999999992,4.000000003,4.000000003,3.00000001,3.999999992,4.999999995,5.000000006,5.000000006,8.999999998,10.99999999,6.000000004,2.999999999,2.999999999,2.000000007,2.000160007,1.999999996,2.000000007,2.000159996,2.000000007,2.999999999,2.999999999
stop18,1,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,1,1.999840001,1.999839996,1.999999996,1.999999996,1.999920001,1.999999996,1.999840006,1.999840006,1.999840006,1.999840006,1.999840006,1.999999996,1.999999996,1.999999996,1.999999996,1.999840006,1.999999996,1.999999996,2.000000007,1.999920001,1.999999996,1.999999996,1.999999996,1.999839996,1.999999996,1.000000003,1.999839996,1.000000003,1,1.999840006,1.000000003,1,1,1
stop19,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,2.000159996,2.000159996,2.000000007,2.000159996,2.000000007,2.000000001,2.000159996,2.000159996,2.000159996,1.999999996,2.000159996,2.000159996,2.000000007,2.000080001,1.999999996,2.000159996,1.999999996,2.000159996,2.000000007,2.000080001,2.000159996,2.000000007,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000000007,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop20,2.000159996,0,0,0,0,0,0,0,0,0,2.000160007,0,0,1.999999996,2.999999999,3.000000005,2.999999999,2.000159996,2.999999999,2.999999999,2.999999999,3.000000005,2.999999999,4.000000003,2.999999999,2.999999999,2.999999999,2.999999999,3.999999992,3.999999997,2.999999999,2.999999999,2.999999999,2.999999999,2.000080001,2.999999999,2.999999999,2.999999999,2.999999999,2.000000001,2.000000007,2.999999999,2.999999999,1.999999996,2.000000007,1.999999996,1.999999996,2.000000007
stop21,2.000159996,0,0,0,0,0,0,0,0,0,2.000159996,0,0,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996,2.000159996
stop22,40.50032,0,0,0,0,0,0,0,0,0,41.00312,44.00216,0,39.00015999,43.00015999,48.50024,61.00016,59.00015999,53.00112,52.00016,52.00031999,54.00016,53.00016001,53.00015999,54.00016,58.00032,55.50047999,51.00031999,53.00031998,54.00031999,56.00023999,58.00031999,59.00031999,60.00031999,59.00031999,59.00031999,65.00015999,68.00032,65.00031999,52.50023999,50.00031998,48.00024,50.00016,49.00031999,49.00031999,48.00015999,43.00031999,42.00032
